Constellation,Epoch,Satellite_ID,X,Y,Z,vX,vY,vZ
CENTISPACE,2025-03-31 12:44:30,90008,-7436.735040635279,-451.6229207007351,-1857.459725486489,1.2450819340099495,-6.812872689915741,-3.3393890143479674
CENTISPACE,2025-03-31 12:44:30,90009,-4869.197691963276,-4639.54219946574,-3707.375932017413,5.7504778167954145,-4.887669214248678,-1.437776899414481
CENTISPACE,2025-03-31 12:44:30,90010,-6682.0334859815275,-3678.212709753873,861.2237973445796,2.883609471323867,-6.108317426709868,-3.6801914912492415
CENTISPACE,2025-03-31 12:44:30,90011,-3327.250598059487,-6666.212926754415,-1857.4597254864843,6.522661789221224,-2.3281637603122043,-3.339389014347969
CENTISPACE,2025-03-31 12:44:30,90012,1583.3625606856165,-6536.619997021627,-3707.3759320174113,7.108084613232191,2.53622526611936,-1.437776899414484
CENTISPACE,2025-03-31 12:44:30,90013,5753.8412452292005,-3353.0171423353454,-3825.0070766673393,4.373587302793974,6.2131297111500325,1.1339810284531413
CENTISPACE,2025-03-31 12:44:30,90014,7236.266913894894,1397.3714490530929,-2155.5284865944477,-0.4057372075991811,6.988948027688624,3.177310698575879
CENTISPACE,2025-03-31 12:44:30,90015,5335.003317692204,5494.630184954921,522.0115151006227,-5.000563850679906,4.495003090547742,3.736139299602359
CENTISPACE,2025-03-31 12:44:30,90016,936.8601733761766,7019.544986273013,2954.8835057240503,-7.256433594811423,-0.10642086814643398,2.5451841853964523
CENTISPACE,2025-03-31 12:44:30,90017,-3899.135259870596,5256.6034430459895,4003.3560709374538,-6.113962795241742,-4.658711224200702,0.1619123002212934
CENTISPACE,2025-03-31 12:44:30,90018,-6908.42674541285,1031.1351263932918,3176.3626739705837,-2.1086925297992396,-7.02960132827135,-2.2971701429957574
CENTISPACE,2025-03-31 12:44:30,90019,-5610.6741944320265,4321.117203074176,2954.883505724048,-3.536053622098111,-6.337466268054742,2.545184185396455
